Product_id,Review_rating,clean_review
1047, 5.0 out of 5 stars, verified purchase
1047, 5.0 out of 5 stars, verified purchase
1047, 1.0 out of 5 stars, verified purchase
1047, 5.0 out of 5 stars, verified purchase
1047, 5.0 out of 5 stars, report abuse
1047, 4.0 out of 5 stars, verified purchase
1047, 2.0 out of 5 stars, verified purchase
1047, 4.0 out of 5 stars, verified purchase
1047, 4.0 out of 5 stars, verified purchase
1048,1.0 out of 5 stars,hopeless quality mesh tears in  months itself
1048, 5.0 out of 5 stars, dont think just buy it or regret for not getting this best deal 
1048, 5.0 out of 5 stars, satisfied
1048, 5.0 out of 5 stars, excellent for walking for women specially
1048, 4.0 out of 5 stars, go for it without a doubt
1048, 5.0 out of 5 stars, good cushioning
1048, 5.0 out of 5 stars, awesome
1048, 4.0 out of 5 stars, review of puma shoe
1048, 5.0 out of 5 stars, great
1048, 5.0 out of 5 stars, very happy
1049,3.0 out of 5 stars,not very comfortable
1049, 5.0 out of 5 stars, love this product
1049, 5.0 out of 5 stars, go get it
1049, 4.0 out of 5 stars, good
1049, 5.0 out of 5 stars, wonderful product
1049, 5.0 out of 5 stars, light weight
1049, 4.0 out of 5 stars, excellent
1049, 5.0 out of 5 stars, one will fall in love with the shoe
1049, 5.0 out of 5 stars, good product
1049, 5.0 out of 5 stars, good quality
1050,5.0 out of 5 stars,super comfrtttttttt shoes
1050, 1.0 out of 5 stars, no tag in the shoes doesnt seem original
1050, 5.0 out of 5 stars, verified purchase
1050, 5.0 out of 5 stars, verified purchase
1050, 4.0 out of 5 stars, report abuse
1050, 5.0 out of 5 stars, report abuse
1050, 5.0 out of 5 stars, verified purchase
1050, 4.0 out of 5 stars, verified purchase
1050, 5.0 out of 5 stars, verified purchase
1050, 5.0 out of 5 stars, verified purchase
1051,5.0 out of 5 stars,buy cool
1051, 5.0 out of 5 stars, very good fit and comfortable shoes
1051, 5.0 out of 5 stars, verified purchase
1051, 5.0 out of 5 stars, report abuse
1051, 5.0 out of 5 stars, report abuse
1051, 5.0 out of 5 stars, verified purchase
1051, 5.0 out of 5 stars, verified purchase
1051, 3.0 out of 5 stars, report abuse
1051, 5.0 out of 5 stars, report abuse
1051, 5.0 out of 5 stars, report abuse
1052,5.0 out of 5 stars,verified purchase
1052, 1.0 out of 5 stars, verified purchase
1052, 1.0 out of 5 stars, verified purchase
1052, 5.0 out of 5 stars, verified purchase
1052, 5.0 out of 5 stars, verified purchase
1052, 5.0 out of 5 stars, verified purchase
1052, 5.0 out of 5 stars, verified purchase
1052, 5.0 out of 5 stars, verified purchase
1052, 1.0 out of 5 stars, verified purchase
1052, 5.0 out of 5 stars, verified purchase
1053,1.0 out of 5 stars,wrong size delivered by seller
1054,1.0 out of 5 stars,the outer sole was peeled off according to brand promotion the product is not so worthy
1054, 5.0 out of 5 stars, awesome
1054, 5.0 out of 5 stars, great product
1054, 5.0 out of 5 stars, verified purchase
1054, 5.0 out of 5 stars, verified purchase
1054, 3.0 out of 5 stars, verified purchase
1055,1.0 out of 5 stars,verified purchase
1055, 5.0 out of 5 stars, verified purchase
1056,5.0 out of 5 stars,recommendable
1056, 5.0 out of 5 stars, thanks to the seller and amazon
1056, 4.0 out of 5 stars, nice
1056, 5.0 out of 5 stars, too good
1056, 5.0 out of 5 stars, must buy
1057,3.0 out of 5 stars,verified purchase
1057, 2.0 out of 5 stars, verified purchase
1057, 5.0 out of 5 stars, verified purchase
1057, 3.0 out of 5 stars, verified purchase
1057, 4.0 out of 5 stars, verified purchase
1057, 5.0 out of 5 stars, verified purchase
1057, 5.0 out of 5 stars, verified purchase
1057, 4.0 out of 5 stars, verified purchase
1057, 1.0 out of 5 stars, verified purchase
1057, 5.0 out of 5 stars, verified purchase
1058,2.0 out of 5 stars,the leather shrinks
1058, 4.0 out of 5 stars, perfect fit nice color however they delivered trial piece bottom of one shoe was dirty
1058, 5.0 out of 5 stars, verified purchase
1058, 5.0 out of 5 stars, verified purchase
1058, 5.0 out of 5 stars, verified purchase
1058, 5.0 out of 5 stars, verified purchase
1058, 5.0 out of 5 stars, verified purchase
1058, 5.0 out of 5 stars, verified purchase
1058, 4.0 out of 5 stars, verified purchase
1058, 1.0 out of 5 stars, verified purchase
1059,1.0 out of 5 stars,wrong size delivered by seller
1060,3.0 out of 5 stars,verified purchase
1060, 2.0 out of 5 stars, verified purchase
1060, 5.0 out of 5 stars, verified purchase
1060, 3.0 out of 5 stars, verified purchase
1060, 4.0 out of 5 stars, verified purchase
1060, 5.0 out of 5 stars, verified purchase
1060, 5.0 out of 5 stars, verified purchase
1060, 4.0 out of 5 stars, verified purchase
1060, 1.0 out of 5 stars, verified purchase
1060, 5.0 out of 5 stars, verified purchase
1061,1.0 out of 5 stars,very very expensive low value good styling though
1061, 5.0 out of 5 stars, super
1062,5.0 out of 5 stars,excellent product quality got at a good discounted price
1062, 5.0 out of 5 stars, beautiful slides by puma fenty 
1062, 5.0 out of 5 stars, too good
1062, 4.0 out of 5 stars, thanxx such as amaizing price
1062, 2.0 out of 5 stars, size is way too big and was already used
1062, 5.0 out of 5 stars, its not fake
1062, 1.0 out of 5 stars, not happy
1062, 5.0 out of 5 stars, awsm product
1062, 1.0 out of 5 stars, not recommended
1062, 5.0 out of 5 stars, worthy sneakers
1063,1.0 out of 5 stars,very very expensive low value good styling though
1063, 5.0 out of 5 stars, super
1064,5.0 out of 5 stars,verified purchase
1064, 5.0 out of 5 stars, verified purchase
1064, 5.0 out of 5 stars, verified purchase
1064, 5.0 out of 5 stars, verified purchase
1065,1.0 out of 5 stars,very very expensive low value good styling though
1065, 5.0 out of 5 stars, super
1066,5.0 out of 5 stars,love it
1066, 4.0 out of 5 stars, good product
1067,1.0 out of 5 stars,very very expensive low value good styling though
1067, 5.0 out of 5 stars, super
1068,5.0 out of 5 stars,best quality
1068, 4.0 out of 5 stars, exactly the size
1068, 2.0 out of 5 stars, ok
1068, 5.0 out of 5 stars, amazing
1068, 5.0 out of 5 stars, good as expected
1068, 5.0 out of 5 stars, comfort
1069,1.0 out of 5 stars,its not original dont buy this
1069, 5.0 out of 5 stars, durable
1069, 5.0 out of 5 stars, excellent shoes to prevent shoebite
1069, 5.0 out of 5 stars, originalno fake
1069, 4.0 out of 5 stars, light weight shoe
1069, 4.0 out of 5 stars, good
1069, 5.0 out of 5 stars, verified purchase
1069, 5.0 out of 5 stars, report abuse
1069, 5.0 out of 5 stars, report abuse
1069, 5.0 out of 5 stars, verified purchase
1070,1.0 out of 5 stars,very very expensive low value good styling though
1070, 5.0 out of 5 stars, super
1071,5.0 out of 5 stars,five stars
1071, 4.0 out of 5 stars, verified purchase
1071, 5.0 out of 5 stars, verified purchase
1071, 3.0 out of 5 stars, verified purchase
1071, 5.0 out of 5 stars, verified purchase
1071, 5.0 out of 5 stars, verified purchase
1071, 3.0 out of 5 stars, verified purchase
1071, 5.0 out of 5 stars, verified purchase
1071, 5.0 out of 5 stars, verified purchase
1071, 1.0 out of 5 stars, verified purchase
1072,4.0 out of 5 stars,not much durable for regular running comfortable soft and good for running 
1072, 1.0 out of 5 stars, dont buy this
1072, 5.0 out of 5 stars, verified purchase
1072, 5.0 out of 5 stars, verified purchase
1072, 4.0 out of 5 stars, verified purchase
1073,4.0 out of 5 stars,good
1073, 1.0 out of 5 stars, bad quality
1073, 4.0 out of 5 stars, light weight and easy for running
1073, 5.0 out of 5 stars, a great product
1073, 5.0 out of 5 stars, 
1073, 1.0 out of 5 stars, received used shoe
1073, 4.0 out of 5 stars, awesome
1073, 5.0 out of 5 stars, good shoes
1073, 5.0 out of 5 stars, excellent
1073, 5.0 out of 5 stars, nice
1074,5.0 out of 5 stars,brilliant
1074, 4.0 out of 5 stars, best shoes loved it bad packaging
1074, 1.0 out of 5 stars, duplicate product
1074, 4.0 out of 5 stars, perfect 
1074, 5.0 out of 5 stars, really worth
1074, 5.0 out of 5 stars, wow it is very nice
1074, 5.0 out of 5 stars, love it
1074, 5.0 out of 5 stars, nice
1074, 5.0 out of 5 stars, very comfortable shoe
1074, 5.0 out of 5 stars, great
1075,3.0 out of 5 stars,different from imagethis has become regular nowadays
1075, 4.0 out of 5 stars, good fit
1075, 5.0 out of 5 stars, very comfortable
1075, 1.0 out of 5 stars, damaged product
1075, 5.0 out of 5 stars, value for money
1075, 5.0 out of 5 stars, super excellent my mother was very happy thank you amazon
1075, 2.0 out of 5 stars, verified purchase
1075, 5.0 out of 5 stars, report abuse
1075, 3.0 out of 5 stars, verified purchase
1075, 5.0 out of 5 stars, report abuse
1076,5.0 out of 5 stars,verified purchase
1076, 5.0 out of 5 stars, verified purchase
1077,3.0 out of 5 stars,think thaak hai
1077, 5.0 out of 5 stars, terrific
1077, 4.0 out of 5 stars, verified purchase
1077, 5.0 out of 5 stars, verified purchase
1077, 1.0 out of 5 stars, verified purchase
1077, 4.0 out of 5 stars, report abuse
1077, 5.0 out of 5 stars, report abuse
1077, 5.0 out of 5 stars, verified purchase
1077, 5.0 out of 5 stars, verified purchase
1077, 5.0 out of 5 stars, verified purchase
1078,5.0 out of 5 stars,comfortable women shoes
1078, 5.0 out of 5 stars, excellent shoes just buy  size lower
1078, 5.0 out of 5 stars, excellent product
1078, 5.0 out of 5 stars, comfortable shoes nice color
1078, 5.0 out of 5 stars, amazing pair of shoes
1078, 5.0 out of 5 stars, superb
1078, 5.0 out of 5 stars, perfect summer shoes for walking
1078, 5.0 out of 5 stars, comfy waking shoes
1078, 5.0 out of 5 stars, supebb
1078, 5.0 out of 5 stars, wonderful
1079,1.0 out of 5 stars,fake product
1079, 3.0 out of 5 stars, report abuse
1079, 5.0 out of 5 stars, verified purchase
1079, 4.0 out of 5 stars, report abuse
1079, 5.0 out of 5 stars, report abuse
1079, 1.0 out of 5 stars, report abuse
1079, 4.0 out of 5 stars, report abuse
1079, 5.0 out of 5 stars, report abuse
1079, 5.0 out of 5 stars, report abuse
1079, 2.0 out of 5 stars, report abuse
1080,5.0 out of 5 stars,worth the money
1081,5.0 out of 5 stars,nice pair
1081, 5.0 out of 5 stars, a fantastic shoe
1081, 5.0 out of 5 stars, luv it
1081, 5.0 out of 5 stars, really good
1081, 5.0 out of 5 stars, go for it
1081, 2.0 out of 5 stars, good
1081, 5.0 out of 5 stars, report abuse
1081, 5.0 out of 5 stars, report abuse
1081, 5.0 out of 5 stars, report abuse
1081, 2.0 out of 5 stars, report abuse
1082,5.0 out of 5 stars,report abuse
1082, 5.0 out of 5 stars, report abuse
1082, 5.0 out of 5 stars, report abuse
1082, 5.0 out of 5 stars, verified purchase
1082, 5.0 out of 5 stars, report abuse
1082, 5.0 out of 5 stars, report abuse
1082, 5.0 out of 5 stars, report abuse
1083,5.0 out of 5 stars,everything is good
1083, 1.0 out of 5 stars, size issue
1083, 2.0 out of 5 stars, women shoe
1084,2.0 out of 5 stars,not worth to purchase at this rate
1084, 4.0 out of 5 stars, grear product
1084, 2.0 out of 5 stars, report abuse
1084, 5.0 out of 5 stars, verified purchase
1084, 5.0 out of 5 stars, verified purchase
1084, 5.0 out of 5 stars, report abuse
1084, 5.0 out of 5 stars, verified purchase
1084, 5.0 out of 5 stars, verified purchase
1084, 5.0 out of 5 stars, verified purchase
1085,1.0 out of 5 stars,refund because small size
1085, 1.0 out of 5 stars, nice
1086,4.0 out of 5 stars,good
1086, 1.0 out of 5 stars, bad quality
1086, 4.0 out of 5 stars, light weight and easy for running
1086, 5.0 out of 5 stars, a great product
1086, 5.0 out of 5 stars, 
1086, 1.0 out of 5 stars, received used shoe
1086, 4.0 out of 5 stars, awesome
1086, 5.0 out of 5 stars, good shoes
1086, 5.0 out of 5 stars, excellent
1086, 5.0 out of 5 stars, nice
1087,5.0 out of 5 stars,verified purchase
1088,4.0 out of 5 stars,good shoes
1088, 5.0 out of 5 stars, good product perfect size soft sole
1088, 5.0 out of 5 stars, comfortable
1088, 5.0 out of 5 stars, must buy
1089,5.0 out of 5 stars,brilliant
1089, 4.0 out of 5 stars, best shoes loved it bad packaging
1089, 1.0 out of 5 stars, duplicate product
1089, 4.0 out of 5 stars, perfect 
1089, 5.0 out of 5 stars, really worth
1089, 5.0 out of 5 stars, wow it is very nice
1089, 5.0 out of 5 stars, love it
1089, 5.0 out of 5 stars, nice
1089, 5.0 out of 5 stars, very comfortable shoe
1089, 5.0 out of 5 stars, great
1090,3.0 out of 5 stars,different from imagethis has become regular nowadays
1090, 4.0 out of 5 stars, good fit
1090, 5.0 out of 5 stars, very comfortable
1090, 1.0 out of 5 stars, damaged product
1090, 5.0 out of 5 stars, value for money
1090, 5.0 out of 5 stars, super excellent my mother was very happy thank you amazon
1090, 2.0 out of 5 stars, verified purchase
1090, 5.0 out of 5 stars, report abuse
1090, 3.0 out of 5 stars, verified purchase
1090, 5.0 out of 5 stars, report abuse
1091,5.0 out of 5 stars,verified purchase
1091, 5.0 out of 5 stars, verified purchase
1092,3.0 out of 5 stars,think thaak hai
1092, 5.0 out of 5 stars, terrific
1092, 4.0 out of 5 stars, verified purchase
1092, 5.0 out of 5 stars, verified purchase
1092, 1.0 out of 5 stars, verified purchase
1092, 4.0 out of 5 stars, report abuse
1092, 5.0 out of 5 stars, report abuse
1092, 5.0 out of 5 stars, verified purchase
1092, 5.0 out of 5 stars, verified purchase
1092, 5.0 out of 5 stars, verified purchase
1093,5.0 out of 5 stars,comfortable women shoes
1093, 5.0 out of 5 stars, excellent shoes just buy  size lower
1093, 5.0 out of 5 stars, excellent product
1093, 5.0 out of 5 stars, comfortable shoes nice color
1093, 5.0 out of 5 stars, amazing pair of shoes
1093, 5.0 out of 5 stars, superb
1093, 5.0 out of 5 stars, perfect summer shoes for walking
1093, 5.0 out of 5 stars, comfy waking shoes
1093, 5.0 out of 5 stars, supebb
1093, 5.0 out of 5 stars, wonderful
1094,1.0 out of 5 stars,fake product
1094, 3.0 out of 5 stars, report abuse
1094, 5.0 out of 5 stars, verified purchase
1094, 4.0 out of 5 stars, report abuse
1094, 5.0 out of 5 stars, report abuse
1094, 1.0 out of 5 stars, report abuse
1094, 4.0 out of 5 stars, report abuse
1094, 5.0 out of 5 stars, report abuse
1094, 5.0 out of 5 stars, report abuse
1094, 2.0 out of 5 stars, report abuse
1095,5.0 out of 5 stars,worth the money
1096,5.0 out of 5 stars,nice pair
1096, 5.0 out of 5 stars, a fantastic shoe
1096, 5.0 out of 5 stars, luv it
1096, 5.0 out of 5 stars, really good
1096, 5.0 out of 5 stars, go for it
1096, 2.0 out of 5 stars, good
1096, 5.0 out of 5 stars, report abuse
1096, 5.0 out of 5 stars, report abuse
1096, 5.0 out of 5 stars, report abuse
1096, 2.0 out of 5 stars, report abuse
1097,5.0 out of 5 stars,report abuse
1097, 5.0 out of 5 stars, report abuse
1097, 5.0 out of 5 stars, report abuse
1097, 5.0 out of 5 stars, verified purchase
1097, 5.0 out of 5 stars, report abuse
1097, 5.0 out of 5 stars, report abuse
1097, 5.0 out of 5 stars, report abuse
1098,5.0 out of 5 stars,everything is good
1098, 1.0 out of 5 stars, size issue
1098, 2.0 out of 5 stars, women shoe
1099,2.0 out of 5 stars,not worth to purchase at this rate
1099, 4.0 out of 5 stars, grear product
1099, 2.0 out of 5 stars, report abuse
1099, 5.0 out of 5 stars, verified purchase
1099, 5.0 out of 5 stars, verified purchase
1099, 5.0 out of 5 stars, report abuse
1099, 5.0 out of 5 stars, verified purchase
1099, 5.0 out of 5 stars, verified purchase
1099, 5.0 out of 5 stars, verified purchase
1100,1.0 out of 5 stars,refund because small size
1100, 1.0 out of 5 stars, nice
1101,4.0 out of 5 stars,good
1101, 1.0 out of 5 stars, bad quality
1101, 4.0 out of 5 stars, light weight and easy for running
1101, 5.0 out of 5 stars, a great product
1101, 5.0 out of 5 stars, 
1101, 1.0 out of 5 stars, received used shoe
1101, 4.0 out of 5 stars, awesome
1101, 5.0 out of 5 stars, good shoes
1101, 5.0 out of 5 stars, excellent
1101, 5.0 out of 5 stars, nice
1102,5.0 out of 5 stars,verified purchase
1103,4.0 out of 5 stars,good shoes
1103, 5.0 out of 5 stars, good product perfect size soft sole
1103, 5.0 out of 5 stars, comfortable
1103, 5.0 out of 5 stars, must buy
1104,5.0 out of 5 stars,brilliant
1104, 4.0 out of 5 stars, best shoes loved it bad packaging
1104, 1.0 out of 5 stars, duplicate product
1104, 4.0 out of 5 stars, perfect 
1104, 5.0 out of 5 stars, really worth
1104, 5.0 out of 5 stars, wow it is very nice
1104, 5.0 out of 5 stars, love it
1104, 5.0 out of 5 stars, nice
1104, 5.0 out of 5 stars, very comfortable shoe
1104, 5.0 out of 5 stars, great
1105,3.0 out of 5 stars,different from imagethis has become regular nowadays
1105, 4.0 out of 5 stars, good fit
