Product_id,Review_rating,clean_review,Emotion,Sentiment_Score
1005, 5.0 out of 5 stars, good but smaller in size,POSITIVE,0.9990456700325012
1005, 5.0 out of 5 stars, quality,POSITIVE,0.9996676445007324
1005, 4.0 out of 5 stars, pech colour is the best,POSITIVE,0.9995315074920654
1005, 5.0 out of 5 stars, comfortable,POSITIVE,0.9998550415039062
1005, 1.0 out of 5 stars, worthless and ghatiya product,NEGATIVE,0.9997431635856628
1005, 1.0 out of 5 stars, heavyweight,POSITIVE,0.9976522326469421
1005, 5.0 out of 5 stars, main important order ur actual size for better comfort,NEGATIVE,0.9916941523551941
1005, 5.0 out of 5 stars, i like it so much ,POSITIVE,0.9998700618743896
1005, 5.0 out of 5 stars, paisa vasoool,NEGATIVE,0.9535185694694519
1006,3.0 out of 5 stars,very comfortable but i think it not long lasting,NEGATIVE,0.9717283248901367
1006, 5.0 out of 5 stars, everything is good ,POSITIVE,0.9998520612716675
1006, 4.0 out of 5 stars, good genuine product at reasonable price,POSITIVE,0.999830961227417
1006, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable,POSITIVE,0.9985785484313965
1006, 5.0 out of 5 stars, pathetic quality,NEGATIVE,0.9996678829193115
1006, 5.0 out of 5 stars, very comfortable,POSITIVE,0.9998656511306763
1006, 5.0 out of 5 stars, pretty and classy,POSITIVE,0.9998793601989746
1006, 5.0 out of 5 stars, great,POSITIVE,0.9998630285263062
1006, 5.0 out of 5 stars, comfy,POSITIVE,0.9996436834335327
1006, 5.0 out of 5 stars, such a comfortable and long lasting shoe,POSITIVE,0.9998296499252319
1007,5.0 out of 5 stars,wow,POSITIVE,0.999592125415802
1007, 3.0 out of 5 stars, packing of product was bad,NEGATIVE,0.9997933506965637
1007, 3.0 out of 5 stars, made in china,POSITIVE,0.993101954460144
1007, 5.0 out of 5 stars, good product perfect fit good looking good quality material and good comfort,POSITIVE,0.9998652935028076
1007, 5.0 out of 5 stars, good quality shoes,POSITIVE,0.9998579025268555
1007, 5.0 out of 5 stars, excellantattractivecomfortable,NEGATIVE,0.9404205679893494
1007, 5.0 out of 5 stars, recommended for purchase,POSITIVE,0.9990054965019226
1007, 5.0 out of 5 stars, perfect fit and quality,POSITIVE,0.9998717308044434
1007, 5.0 out of 5 stars, must buy,POSITIVE,0.9820495247840881
1007, 5.0 out of 5 stars, i loved it,POSITIVE,0.9998809099197388
1008,1.0 out of 5 stars,disappointed,NEGATIVE,0.9997841715812683
1008, 4.0 out of 5 stars, comfortable walk awesome product,POSITIVE,0.9998446702957153
1008, 4.0 out of 5 stars, pink is so dull,NEGATIVE,0.9997909665107727
1008, 5.0 out of 5 stars, comfortable shoes at affordable price,POSITIVE,0.9996011853218079
1008, 5.0 out of 5 stars, very happy with my purchase,POSITIVE,0.9998682737350464
1008, 5.0 out of 5 stars, smart light value for money,POSITIVE,0.9997566342353821
1008, 5.0 out of 5 stars, order a size larger than your usual,POSITIVE,0.998570442199707
1008, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
1008, 5.0 out of 5 stars, superb,POSITIVE,0.9998656511306763
1008, 5.0 out of 5 stars, best buy,POSITIVE,0.9978251457214355
1009,4.0 out of 5 stars,good shoes,POSITIVE,0.9998462200164795
1009, 3.0 out of 5 stars, quality if not good but fit and look are good,POSITIVE,0.9998633861541748
1009, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
1009, 3.0 out of 5 stars, fits perfectly glitter design is to be avoided,NEGATIVE,0.8627875447273254
1009, 5.0 out of 5 stars, superb and perfect ,POSITIVE,0.9998716115951538
1009, 3.0 out of 5 stars, ok ok,POSITIVE,0.9997230172157288
1009, 5.0 out of 5 stars, very good productvalue for money,POSITIVE,0.999699592590332
1009, 5.0 out of 5 stars, very beautiful,POSITIVE,0.9998842477798462
1009, 1.0 out of 5 stars, pathetic dont buy it,NEGATIVE,0.9995551705360413
1009, 5.0 out of 5 stars, very good,POSITIVE,0.9998520612716675
1010,1.0 out of 5 stars,disappointed,NEGATIVE,0.9997841715812683
1010, 4.0 out of 5 stars, comfortable walk awesome product,POSITIVE,0.9998446702957153
1010, 4.0 out of 5 stars, pink is so dull,NEGATIVE,0.9997909665107727
1010, 5.0 out of 5 stars, comfortable shoes at affordable price,POSITIVE,0.9996011853218079
1010, 5.0 out of 5 stars, very happy with my purchase,POSITIVE,0.9998682737350464
1010, 5.0 out of 5 stars, smart light value for money,POSITIVE,0.9997566342353821
1010, 5.0 out of 5 stars, order a size larger than your usual,POSITIVE,0.998570442199707
1010, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
1010, 5.0 out of 5 stars, superb,POSITIVE,0.9998656511306763
1010, 5.0 out of 5 stars, best buy,POSITIVE,0.9978251457214355
1011,4.0 out of 5 stars,check double check size before placing order  recommend,NEGATIVE,0.9949703812599182
1011, 1.0 out of 5 stars, waste of money,NEGATIVE,0.9997931122779846
1011, 3.0 out of 5 stars, good but the cloth should be of nice quality,POSITIVE,0.9988609552383423
1011, 5.0 out of 5 stars, comfortable shoes value for money  quality,POSITIVE,0.9996547698974609
1011, 5.0 out of 5 stars, awsome,NEGATIVE,0.9940698146820068
1011, 5.0 out of 5 stars, comfortable,POSITIVE,0.9998550415039062
1011, 5.0 out of 5 stars, very comfortable,POSITIVE,0.9998656511306763
1011, 4.0 out of 5 stars, a little expensive but nice,POSITIVE,0.9995484948158264
1011, 4.0 out of 5 stars, very good product,POSITIVE,0.9998735189437866
1011, 4.0 out of 5 stars, order  large size than usual,POSITIVE,0.9983851909637451
1012,5.0 out of 5 stars,good one,POSITIVE,0.9998288154602051
1012, 5.0 out of 5 stars, product,POSITIVE,0.9957019686698914
1012, 5.0 out of 5 stars, dont think just buy,NEGATIVE,0.986409068107605
1012, 1.0 out of 5 stars, disappointed with quality,NEGATIVE,0.9989396929740906
1012, 4.0 out of 5 stars, good quality product,POSITIVE,0.9998651742935181
1012, 5.0 out of 5 stars, best quality,POSITIVE,0.9998157620429993
1012, 2.0 out of 5 stars, hard sole making noises,NEGATIVE,0.9788280129432678
1012, 4.0 out of 5 stars, satisfied,POSITIVE,0.9997212290763855
1012, 4.0 out of 5 stars, very good,POSITIVE,0.9998520612716675
1012, 5.0 out of 5 stars, good,POSITIVE,0.9998161196708679
1013,4.0 out of 5 stars,size smaller than usually,NEGATIVE,0.9766333699226379
1013, 5.0 out of 5 stars, the quality of shoes is very nice,POSITIVE,0.9998623132705688
1013, 4.0 out of 5 stars, nice shoes,POSITIVE,0.9998557567596436
1013, 1.0 out of 5 stars, size chart is not correct,NEGATIVE,0.9997531771659851
1013, 5.0 out of 5 stars, great product,POSITIVE,0.9998695850372314
1013, 5.0 out of 5 stars, shoes,POSITIVE,0.9961863160133362
1013, 5.0 out of 5 stars, excellent gym shoe,POSITIVE,0.9998212456703186
1013, 3.0 out of 5 stars, good but small in size,POSITIVE,0.9992825388908386
1013, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
1013, 3.0 out of 5 stars, so so,POSITIVE,0.9700966477394104
1014,5.0 out of 5 stars,nice heels,POSITIVE,0.9998369216918945
1014, 5.0 out of 5 stars, happy,POSITIVE,0.9998753070831299
1014, 5.0 out of 5 stars, i am in love with this product,POSITIVE,0.9994631409645081
1014, 5.0 out of 5 stars, it fits perfectly and goes with almost everything loved this pair,POSITIVE,0.9998832941055298
1014, 5.0 out of 5 stars, awesome quality,POSITIVE,0.9998798370361328
1014, 5.0 out of 5 stars, suberb qwality,NEGATIVE,0.9358548521995544
1014, 5.0 out of 5 stars, comfortable to wear at both office and party,POSITIVE,0.9997783303260803
1015,5.0 out of 5 stars,i love crocs ,POSITIVE,0.9992830157279968
1015, 3.0 out of 5 stars, size issues,NEGATIVE,0.9973868727684021
1015, 4.0 out of 5 stars, perfect fit,POSITIVE,0.999855637550354
1015, 3.0 out of 5 stars, size issue,NEGATIVE,0.9890824556350708
1015, 4.0 out of 5 stars, stylish and lightweight,POSITIVE,0.9915898442268372
1015, 3.0 out of 5 stars, not for flat fleet,NEGATIVE,0.9786191582679749
1015, 4.0 out of 5 stars, minor defect in size,NEGATIVE,0.9977331161499023
1015, 5.0 out of 5 stars, in love with it,POSITIVE,0.9997881054878235
1015, 5.0 out of 5 stars, so good,POSITIVE,0.999841570854187
1015, 5.0 out of 5 stars, comfy,POSITIVE,0.9996436834335327
1016,4.0 out of 5 stars,nice product,POSITIVE,0.9998539686203003
1016, 5.0 out of 5 stars, go for it,POSITIVE,0.9996144771575928
1016, 4.0 out of 5 stars, pretty comfortable,POSITIVE,0.9998592138290405
1016, 5.0 out of 5 stars, price is little high,NEGATIVE,0.9975208640098572
1016, 5.0 out of 5 stars, its gud ,NEGATIVE,0.8086467385292053
1016, 4.0 out of 5 stars, price is little high as per shoes,NEGATIVE,0.9973364472389221
1017,1.0 out of 5 stars,not comfortable,NEGATIVE,0.9997908473014832
1017, 4.0 out of 5 stars, runs small go for a size large,NEGATIVE,0.9847198724746704
1017, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
1017, 5.0 out of 5 stars, gr purchase,POSITIVE,0.613276481628418
1017, 1.0 out of 5 stars, fitting not like bata,NEGATIVE,0.9233353734016418
1017, 5.0 out of 5 stars, comfortable,POSITIVE,0.9998550415039062
1017, 5.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
1018,3.0 out of 5 stars,nice looking,POSITIVE,0.9998524188995361
1018, 3.0 out of 5 stars, looks good,POSITIVE,0.9998387098312378
1018, 5.0 out of 5 stars, same as above,NEGATIVE,0.5975006222724915
1018, 5.0 out of 5 stars, very nice,POSITIVE,0.9998563528060913
1018, 4.0 out of 5 stars, superb shoe,POSITIVE,0.9998574256896973
1018, 4.0 out of 5 stars, b,POSITIVE,0.9129440188407898
1018, 2.0 out of 5 stars, not comfortable,NEGATIVE,0.9997908473014832
1018, 5.0 out of 5 stars, ace,POSITIVE,0.999487042427063
1018, 5.0 out of 5 stars, awesome product,POSITIVE,0.9998725652694702
1018, 2.0 out of 5 stars, no,NEGATIVE,0.9964459538459778
1019,3.0 out of 5 stars,colour mismatch and size small,NEGATIVE,0.9992469549179077
1019, 1.0 out of 5 stars, not good,NEGATIVE,0.9997889399528503
1020,3.0 out of 5 stars,lookgood durableno,POSITIVE,0.9900652766227722
1020, 5.0 out of 5 stars, good but smaller in size,POSITIVE,0.9990456700325012
1020, 5.0 out of 5 stars, quality,POSITIVE,0.9996676445007324
1020, 4.0 out of 5 stars, pech colour is the best,POSITIVE,0.9995315074920654
1020, 5.0 out of 5 stars, comfortable,POSITIVE,0.9998550415039062
1020, 1.0 out of 5 stars, worthless and ghatiya product,NEGATIVE,0.9997431635856628
1020, 1.0 out of 5 stars, heavyweight,POSITIVE,0.9976522326469421
1020, 5.0 out of 5 stars, main important order ur actual size for better comfort,NEGATIVE,0.9916941523551941
1020, 5.0 out of 5 stars, i like it so much ,POSITIVE,0.9998700618743896
1020, 5.0 out of 5 stars, paisa vasoool,NEGATIVE,0.9535185694694519
1021,3.0 out of 5 stars,very comfortable but i think it not long lasting,NEGATIVE,0.9717283248901367
1021, 5.0 out of 5 stars, everything is good ,POSITIVE,0.9998520612716675
1021, 4.0 out of 5 stars, good genuine product at reasonable price,POSITIVE,0.999830961227417
1021, 5.0 out of 5 stars, you can buy it blindlyvery good and comfortable,POSITIVE,0.9985785484313965
1021, 5.0 out of 5 stars, pathetic quality,NEGATIVE,0.9996678829193115
1021, 5.0 out of 5 stars, very comfortable,POSITIVE,0.9998656511306763
1021, 5.0 out of 5 stars, pretty and classy,POSITIVE,0.9998793601989746
1021, 5.0 out of 5 stars, great,POSITIVE,0.9998630285263062
1021, 5.0 out of 5 stars, comfy,POSITIVE,0.9996436834335327
1021, 5.0 out of 5 stars, such a comfortable and long lasting shoe,POSITIVE,0.9998296499252319
1022,5.0 out of 5 stars,wow,POSITIVE,0.999592125415802
1022, 3.0 out of 5 stars, packing of product was bad,NEGATIVE,0.9997933506965637
1022, 3.0 out of 5 stars, made in china,POSITIVE,0.993101954460144
1022, 5.0 out of 5 stars, good product perfect fit good looking good quality material and good comfort,POSITIVE,0.9998652935028076
1022, 5.0 out of 5 stars, good quality shoes,POSITIVE,0.9998579025268555
1022, 5.0 out of 5 stars, excellantattractivecomfortable,NEGATIVE,0.9404205679893494
1022, 5.0 out of 5 stars, recommended for purchase,POSITIVE,0.9990054965019226
1022, 5.0 out of 5 stars, perfect fit and quality,POSITIVE,0.9998717308044434
1022, 5.0 out of 5 stars, must buy,POSITIVE,0.9820495247840881
1022, 5.0 out of 5 stars, i loved it,POSITIVE,0.9998809099197388
1023,1.0 out of 5 stars,disappointed,NEGATIVE,0.9997841715812683
1023, 4.0 out of 5 stars, comfortable walk awesome product,POSITIVE,0.9998446702957153
1023, 4.0 out of 5 stars, pink is so dull,NEGATIVE,0.9997909665107727
1023, 5.0 out of 5 stars, comfortable shoes at affordable price,POSITIVE,0.9996011853218079
1023, 5.0 out of 5 stars, very happy with my purchase,POSITIVE,0.9998682737350464
1023, 5.0 out of 5 stars, smart light value for money,POSITIVE,0.9997566342353821
1023, 5.0 out of 5 stars, order a size larger than your usual,POSITIVE,0.998570442199707
1023, 4.0 out of 5 stars, good,POSITIVE,0.9998161196708679
1023, 5.0 out of 5 stars, superb,POSITIVE,0.9998656511306763
1023, 5.0 out of 5 stars, best buy,POSITIVE,0.9978251457214355
1024,4.0 out of 5 stars,good shoes,POSITIVE,0.9998462200164795
1024, 3.0 out of 5 stars, quality if not good but fit and look are good,POSITIVE,0.9998633861541748
1024, 5.0 out of 5 stars, nice,POSITIVE,0.9998552799224854
1024, 3.0 out of 5 stars, fits perfectly glitter design is to be avoided,NEGATIVE,0.8627875447273254
1024, 5.0 out of 5 stars, superb and perfect ,POSITIVE,0.9998716115951538
1024, 3.0 out of 5 stars, ok ok,POSITIVE,0.9997230172157288
1024, 5.0 out of 5 stars, very good productvalue for money,POSITIVE,0.999699592590332
1024, 5.0 out of 5 stars, very beautiful,POSITIVE,0.9998842477798462
1024, 1.0 out of 5 stars, pathetic dont buy it,NEGATIVE,0.9995551705360413
1024, 5.0 out of 5 stars, very good,POSITIVE,0.9998520612716675
1025,1.0 out of 5 stars,does not fit like how skechers normally fits,NEGATIVE,0.999622106552124
1025, 1.0 out of 5 stars, a big let down from skechers,NEGATIVE,0.9997621178627014
1025, 3.0 out of 5 stars, the skechers logo printed on the slippers heel area has started fading off within a fortnight,NEGATIVE,0.9997523427009583
1025, 5.0 out of 5 stars, comfortable and trendy,POSITIVE,0.9998756647109985
1025, 4.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
1025, 4.0 out of 5 stars, real good deal as its too comfy and is on a great price,POSITIVE,0.9996929168701172
1025, 5.0 out of 5 stars, good buy,POSITIVE,0.9997506737709045
1025, 5.0 out of 5 stars, never doubt for skechers,POSITIVE,0.9984087347984314
1025, 5.0 out of 5 stars, highly recommend it,POSITIVE,0.9998691082000732
1025, 5.0 out of 5 stars, size issue,NEGATIVE,0.9890824556350708
1026,5.0 out of 5 stars,superbb,POSITIVE,0.9998449087142944
1027,5.0 out of 5 stars,gorgeous,POSITIVE,0.9998780488967896
1027, 5.0 out of 5 stars, comfortability,POSITIVE,0.9997307658195496
1027, 5.0 out of 5 stars, awsome quality really appreciate for on time delivery,POSITIVE,0.9957095384597778
1027, 5.0 out of 5 stars, beautiful,POSITIVE,0.9998807907104492
1027, 5.0 out of 5 stars, superb,POSITIVE,0.9998656511306763
1028,1.0 out of 5 stars,does not fit like how skechers normally fits,NEGATIVE,0.999622106552124
1028, 1.0 out of 5 stars, a big let down from skechers,NEGATIVE,0.9997621178627014
1028, 3.0 out of 5 stars, the skechers logo printed on the slippers heel area has started fading off within a fortnight,NEGATIVE,0.9997523427009583
1028, 5.0 out of 5 stars, comfortable and trendy,POSITIVE,0.9998756647109985
1028, 4.0 out of 5 stars, good product,POSITIVE,0.9998588562011719
1028, 4.0 out of 5 stars, real good deal as its too comfy and is on a great price,POSITIVE,0.9996929168701172
1028, 5.0 out of 5 stars, good buy,POSITIVE,0.9997506737709045
1028, 5.0 out of 5 stars, never doubt for skechers,POSITIVE,0.9984087347984314
1028, 5.0 out of 5 stars, highly recommend it,POSITIVE,0.9998691082000732
1028, 5.0 out of 5 stars, size issue,NEGATIVE,0.9890824556350708
1029,4.0 out of 5 stars,verified purchase,POSITIVE,0.9989157915115356
1029, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1029, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1029, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1029, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1029, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1029, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1029, 4.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1029, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1030,4.0 out of 5 stars,what to expect,POSITIVE,0.8641113638877869
1030, 4.0 out of 5 stars, initially a bit uncomfortable but after  weeks its going good,POSITIVE,0.9939025640487671
1030, 2.0 out of 5 stars, not worth at all,NEGATIVE,0.9997960925102234
1030, 2.0 out of 5 stars, not that great,NEGATIVE,0.9996784925460815
1031,4.0 out of 5 stars,what to expect,POSITIVE,0.8641113638877869
1031, 4.0 out of 5 stars, initially a bit uncomfortable but after  weeks its going good,POSITIVE,0.9939025640487671
1031, 2.0 out of 5 stars, not worth at all,NEGATIVE,0.9997960925102234
1031, 2.0 out of 5 stars, not that great,NEGATIVE,0.9996784925460815
1032,5.0 out of 5 stars,the most comfortable heels,POSITIVE,0.9997381567955017
1032, 4.0 out of 5 stars, great shoe problem with half sizes,NEGATIVE,0.9930792450904846
1032, 2.0 out of 5 stars, too noisy,NEGATIVE,0.9996554851531982
1032, 5.0 out of 5 stars, awesome,POSITIVE,0.9998682737350464
1032, 4.0 out of 5 stars, buy a size small,NEGATIVE,0.8609519600868225
1032, 4.0 out of 5 stars, good buy,POSITIVE,0.9997506737709045
1032, 4.0 out of 5 stars, i love it,POSITIVE,0.9998799562454224
1032, 5.0 out of 5 stars, the most comfortable heels,POSITIVE,0.9997381567955017
1032, 5.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
1032, 1.0 out of 5 stars, report abuse,NEGATIVE,0.9989908337593079
1033,5.0 out of 5 stars,verified purchase,POSITIVE,0.9989157915115356
1033, 4.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1033, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1034,5.0 out of 5 stars,verified purchase,POSITIVE,0.9989157915115356
1034, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1034, 5.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1034, 1.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1034, 3.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1034, 1.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
1034, 1.0 out of 5 stars, verified purchase,POSITIVE,0.9989157915115356
